id,element_type,web_name,team_name,opponent_team_name,was_home,now_cost,selected_by_percent,gameweek,minutes,shots,SoT,SiB,xG,npxG,G,npG,key_passes,xA,A,xGC,GC,xCS,CS,xGI,npxGI,xP,total_points,PvsxP,pos_touches,Att Pen,carries_final_third,carries_penalty_area
516,2,Coufal,West Ham,Crystal Palace,False,4.5,0.8,2,62,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.213,1.0,0.0,0.0,2.852,6,3.148,43.0,0.0,0.0,0.0
517,2,Cresswell,West Ham,Crystal Palace,False,4.0,2.0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.213,1.0,0.0,0.0,1.0,1,0.0,2.0,0.0,0.0,0.0
518,3,Downes,Southampton,Nottingham Forest,True,5.0,0.1,2,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.0,2.2,1.0,0.025,0.0,0.1,0.1,1.325,1,-0.325,69.0,1.0,4.0,0.0
519,3,Earthy,West Ham,Crystal Palace,False,4.5,0.1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.213,1.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
520,2,Emerson,West Ham,Crystal Palace,False,4.5,0.7,2,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.213,1.0,0.0,0.0,2.852,6,3.148,57.0,0.0,0.0,0.0
521,1,Fabianski,West Ham,Crystal Palace,False,4.0,14.3,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.213,1.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
522,1,Foderingham,West Ham,Crystal Palace,False,4.5,0.2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.213,1.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
523,4,Ings,West Ham,Crystal Palace,False,5.0,1.2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.213,1.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
524,2,Kilman,West Ham,Crystal Palace,False,4.5,2.8,2,90,1.0,0.0,1.0,0.1,0.1,0.0,0.0,2.0,0.1,1.0,1.4,0.0,0.213,1.0,0.2,0.2,3.752,12,8.248,72.0,1.0,1.0,0.0
525,3,Kudus,West Ham,Crystal Palace,False,6.4,5.9,2,87,2.0,0.0,2.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.213,1.0,0.1,0.1,2.713,3,0.287,29.0,2.0,2.0,0.0
526,3,L.Guilherme,West Ham,Crystal Palace,False,4.9,0.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.213,1.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
527,3,L.Paquetá,West Ham,Crystal Palace,False,6.0,2.1,2,90,3.0,0.0,2.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.213,1.0,0.1,0.1,2.713,3,0.287,59.0,2.0,1.0,0.0
528,2,Mavropanos,West Ham,Crystal Palace,False,4.5,0.2,2,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.213,1.0,0.0,0.0,2.852,8,5.148,67.0,1.0,0.0,0.0
529,2,N.Aguerd,West Ham,Crystal Palace,False,4.4,0.1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.213,1.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
530,3,Souček,West Ham,Crystal Palace,False,5.0,3.3,2,77,3.0,1.0,3.0,0.1,0.1,1.0,1.0,1.0,0.0,0.0,1.4,0.0,0.213,1.0,0.1,0.1,1.713,8,6.287,33.0,6.0,1.0,1.0
531,3,Ward-Prowse,West Ham,Crystal Palace,False,6.3,1.1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.213,1.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
532,2,Zouma,West Ham,Crystal Palace,False,4.4,0.4,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.213,1.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
533,2,Aït-Nouri,Wolverhampton Wanderers,Chelsea,True,4.5,2.4,2,67,1.0,0.0,1.0,0.1,0.1,0.0,0.0,1.0,0.5,1.0,1.6,6.0,0.092,0.0,0.6,0.6,3.469,2,-1.469,27.0,2.0,1.0,0.0
534,3,B.Traore,Wolverhampton Wanderers,Chelsea,True,4.9,0.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,6.0,0.092,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
535,3,Bellegarde,Wolverhampton Wanderers,Chelsea,True,5.0,0.1,2,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,6.0,0.092,0.0,0.0,0.0,2.092,2,-0.092,13.0,1.0,1.0,1.0
536,1,Bentley,Wolverhampton Wanderers,Chelsea,True,4.0,2.1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,6.0,0.092,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
537,3,Chiquinho,Wolverhampton Wanderers,Chelsea,True,4.5,0.2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,6.0,0.092,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
538,3,Chirewa,Wolverhampton Wanderers,Chelsea,True,4.5,0.1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,6.0,0.092,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
539,4,Chiwome,Wolverhampton Wanderers,Chelsea,True,4.5,0.1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,6.0,0.092,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
540,3,Cundle,Wolverhampton Wanderers,Chelsea,True,4.5,0.2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,6.0,0.092,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
541,4,Cunha,Wolverhampton Wanderers,Chelsea,True,6.5,2.6,2,67,4.0,2.0,3.0,0.9,0.9,1.0,1.0,2.0,0.3,0.0,1.6,6.0,0.092,0.0,1.2,1.2,9.5,6,-3.5,31.0,7.0,2.0,1.0
542,2,Dawson,Wolverhampton Wanderers,Chelsea,True,4.5,0.2,2,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,6.0,0.092,0.0,0.0,0.0,1.0,1,0.0,10.0,0.0,0.0,0.0
543,2,Doherty,Wolverhampton Wanderers,Chelsea,True,4.5,0.2,2,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.0,1.6,6.0,0.092,0.0,0.1,0.1,2.669,-1,-3.669,51.0,3.0,0.0,0.0
544,3,Doyle,Wolverhampton Wanderers,Chelsea,True,4.9,0.0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.6,6.0,0.092,0.0,0.0,0.0,1.0,1,0.0,9.0,0.0,0.0,0.0
545,4,Fábio Silva,Wolverhampton Wanderers,Chelsea,True,5.0,0.2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,6.0,0.092,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
546,4,Fraser,Wolverhampton Wanderers,Chelsea,True,4.5,4.2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,6.0,0.092,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
547,3,Gonzalez,Wolverhampton Wanderers,Chelsea,True,4.5,0.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,6.0,0.092,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
548,3,Guedes,Wolverhampton Wanderers,Chelsea,True,5.4,0.1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,6.0,0.092,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
549,2,H.Bueno,Wolverhampton Wanderers,Chelsea,True,4.5,0.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,6.0,0.092,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
550,3,Hee Chan,Wolverhampton Wanderers,Chelsea,True,6.4,0.6,2,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,6.0,0.092,0.0,0.0,0.0,1.0,1,0.0,18.0,1.0,1.0,0.0
551,3,Hodge,Wolverhampton Wanderers,Chelsea,True,4.5,0.4,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,6.0,0.092,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
552,2,Hoever,Wolverhampton Wanderers,Chelsea,True,4.0,0.3,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,6.0,0.092,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
553,3,J.Gomes,Wolverhampton Wanderers,Chelsea,True,4.9,0.1,2,90,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,6.0,0.092,0.0,0.0,0.0,2.092,2,-0.092,55.0,0.0,0.0,0.0
554,1,José Sá,Wolverhampton Wanderers,Chelsea,True,4.5,2.1,2,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.0,1.6,6.0,0.092,0.0,0.1,0.1,2.669,-1,-3.669,34.0,0.0,0.0,0.0
555,4,Kalajdžić,Wolverhampton Wanderers,Chelsea,True,4.9,0.1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,6.0,0.092,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
556,1,King,Wolverhampton Wanderers,Chelsea,True,4.0,1.5,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,6.0,0.092,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
557,3,Mario Jr.,Wolverhampton Wanderers,Chelsea,True,5.0,0.2,2,89,1.0,0.0,1.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,1.6,6.0,0.092,0.0,0.1,0.1,2.592,2,-0.592,26.0,1.0,1.0,0.0
558,2,Mosquera,Wolverhampton Wanderers,Chelsea,True,4.0,1.2,2,90,1.0,0.0,1.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,1.6,6.0,0.092,0.0,0.3,0.3,3.169,-2,-5.169,55.0,1.0,0.0,0.0
559,2,N.Semedo,Wolverhampton Wanderers,Chelsea,True,4.5,0.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,6.0,0.092,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
560,3,Neto,Chelsea,Wolverhampton Wanderers,False,6.5,1.0,2,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,1.0,2.0,2.0,0.035,0.0,0.1,0.1,1.3,4,2.7,26.0,2.0,1.0,2.0
561,2,Pedro Lima,Wolverhampton Wanderers,Chelsea,True,4.0,1.6,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,6.0,0.092,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
562,3,Podence,Wolverhampton Wanderers,Chelsea,True,5.5,0.1,2,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,6.0,0.092,0.0,0.0,0.0,1.0,1,0.0,14.0,0.0,0.0,0.0
563,3,R.Gomes,Wolverhampton Wanderers,Chelsea,True,5.4,0.1,2,22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,6.0,0.092,0.0,0.0,0.0,1.0,1,0.0,9.0,1.0,0.0,1.0
564,2,S.Bueno,Wolverhampton Wanderers,Chelsea,True,4.4,0.1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,6.0,0.092,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
565,3,Sarabia,Wolverhampton Wanderers,Chelsea,True,5.4,0.2,2,22,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,6.0,0.092,0.0,0.0,0.0,1.0,1,0.0,26.0,2.0,1.0,0.0
566,4,Strand Larsen,Wolverhampton Wanderers,Chelsea,True,5.5,0.9,2,90,2.0,1.0,2.0,0.6,0.6,1.0,1.0,1.0,0.3,0.0,1.6,6.0,0.092,0.0,0.9,0.9,5.3,6,0.7,24.0,4.0,0.0,1.0
567,2,Toti,Wolverhampton Wanderers,Chelsea,True,4.5,0.2,2,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,1.6,6.0,0.092,0.0,0.5,0.5,3.869,2,-1.869,42.0,1.0,0.0,0.0
568,1,Muric,Ipswich,Manchester City,False,4.4,0.4,2,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,4.0,0.013,0.0,0.0,0.0,1.053,0,-1.053,40.0,0.0,0.0,0.0
569,3,Jaden,Aston Villa,Arsenal,True,5.4,0.1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,2.0,0.144,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
570,3,A.Fatawu,Leicester,Fulham,False,5.5,0.7,2,90,3.0,1.0,1.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,1.8,2.0,0.105,0.0,0.1,0.1,2.605,2,-0.605,43.0,2.0,0.0,2.0
571,3,Sávio,Manchester City,Ipswich,True,6.5,1.7,2,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.7,1.0,0.3,1.0,0.52,0.0,0.7,0.7,4.62,9,4.38,66.0,6.0,1.0,3.0
572,2,Yoro,Manchester United,Brighton,False,4.4,0.1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,2.0,0.03,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
573,2,Milenković,Nottingham Forest,Southampton,False,4.5,0.2,2,90,3.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.802,1.0,1.0,1.0,14.209,6,-8.209,41.0,3.0,0.0,0.0
574,2,Pivas,Newcastle United,Bournemouth,False,4.0,0.1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,1.0,0.011,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
575,2,Wiley,Chelsea,Wolverhampton Wanderers,False,4.0,0.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.035,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
576,3,Irving,West Ham,Crystal Palace,False,4.9,0.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.213,1.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
577,3,Lindstrøm,Everton,Tottenham,False,5.3,0.1,2,33,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,4.0,0.04,0.0,0.0,0.0,1.0,1,0.0,11.0,1.0,1.0,0.0
578,2,Calafiori,Arsenal,Aston Villa,False,5.8,1.7,2,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.197,1.0,0.0,0.0,1.0,1,0.0,8.0,0.0,0.0,0.0
579,2,Sessegnon,Fulham,Leicester,True,4.4,0.2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,0.354,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
580,2,Huijsen,Bournemouth,Newcastle United,True,4.5,0.1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.0,0.103,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
581,1,Jørgensen,Chelsea,Wolverhampton Wanderers,False,4.4,0.3,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.035,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
582,2,O'Brien,Everton,Tottenham,False,4.9,0.2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,4.0,0.04,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
583,2,Townsend,Ipswich,Manchester City,False,4.0,0.4,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,4.0,0.013,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
584,3,Brereton Díaz,Southampton,Nottingham Forest,True,5.4,0.5,2,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1,0.0,2.2,1.0,0.025,0.0,0.1,0.1,2.325,2,-0.325,41.0,2.0,3.0,0.0
585,3,I.Sarr,Crystal Palace,West Ham,True,5.9,0.2,2,19,1.0,0.0,1.0,0.1,0.1,0.0,0.0,1.0,0.4,0.0,1.4,2.0,0.166,0.0,0.5,0.5,2.7,1,-1.7,16.0,2.0,0.0,0.0
586,2,J.Cuenca,Fulham,Leicester,True,4.4,0.1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,0.354,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
587,3,Summerville,West Ham,Crystal Palace,False,5.9,0.6,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.213,1.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
588,3,G.Rodríguez,West Ham,Crystal Palace,False,5.0,0.1,2,90,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.213,1.0,0.0,0.0,2.213,3,0.787,51.0,0.0,0.0,0.0
589,4,Füllkrug,West Ham,Crystal Palace,False,6.9,2.3,2,27,2.0,1.0,2.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.213,1.0,0.3,0.3,2.2,1,-1.2,10.0,3.0,0.0,2.0
590,4,Osula,Newcastle United,Bournemouth,False,5.0,0.1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,1.0,0.011,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
591,2,Todibo,West Ham,Crystal Palace,False,4.5,0.4,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.213,1.0,0.0,0.0,1.0,1,0.0,2.0,0.0,0.0,0.0
592,2,J.Araujo,Bournemouth,Newcastle United,True,4.5,0.2,2,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.0,0.103,0.0,0.0,0.0,2.411,2,-0.411,41.0,0.0,0.0,0.0
593,2,De Ligt,Manchester United,Brighton,False,5.0,3.2,2,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,2.0,0.03,0.0,0.0,0.0,1.0,1,0.0,13.0,0.0,0.0,0.0
594,2,Mazraoui,Manchester United,Brighton,False,4.5,13.1,2,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1,1.0,2.2,2.0,0.03,0.0,0.1,0.1,1.419,4,2.581,45.0,2.0,1.0,0.0
595,3,Gruda,Brighton,Manchester United,True,5.5,0.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.0,0.208,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
596,3,Jota Silva,Nottingham Forest,Southampton,False,6.0,0.1,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.802,1.0,0.0,0.0,1.0,1,0.0,2.0,0.0,0.0,0.0
597,3,Lewis-Skelly,Arsenal,Aston Villa,False,4.5,0.1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.197,1.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
598,2,Bogarde,Aston Villa,Arsenal,True,4.0,0.3,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,2.0,0.144,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
599,1,Dennis,Bournemouth,Newcastle United,True,4.0,0.4,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.0,0.103,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
600,3,Ayari,Brighton,Manchester United,True,5.0,0.0,2,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.0,0.208,0.0,0.0,0.0,1.0,1,0.0,7.0,1.0,0.0,0.0
601,3,Moran,Brighton,Manchester United,True,5.0,0.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.0,0.208,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
602,3,Trevitt,Brentford,Liverpool,False,4.5,0.1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,2.0,0.032,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
603,3,Armstrong,Everton,Tottenham,False,4.5,0.2,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,4.0,0.04,0.0,0.0,0.0,1.0,1,0.0,4.0,1.0,0.0,0.0
604,3,King,Fulham,Leicester,True,4.5,0.1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,0.354,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
605,3,Godo,Fulham,Leicester,True,4.5,0.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,0.354,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
606,3,Alves,Leicester,Fulham,False,4.5,0.1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,2.0,0.105,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
607,3,O’Reilly,Manchester City,Ipswich,True,5.0,0.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.0,0.52,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
608,3,Dibling,Southampton,Nottingham Forest,True,4.5,0.2,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,1.0,0.025,0.0,0.0,0.0,1.0,1,0.0,10.0,0.0,1.0,0.0
609,4,Lankshear,Tottenham,Everton,True,4.5,1.5,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.504,1.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
610,3,Moore,Tottenham,Everton,True,4.5,0.3,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.504,1.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
611,3,Szmodics,Ipswich,Manchester City,False,6.0,0.4,2,71,1.0,1.0,0.0,0.3,0.3,1.0,1.0,0.0,0.0,0.0,3.3,4.0,0.013,0.0,0.3,0.3,2.513,6,3.487,17.0,0.0,0.0,0.0
612,3,Odobert,Tottenham,Everton,True,5.5,0.1,2,65,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9,0.0,0.504,1.0,0.0,0.0,2.504,3,0.496,53.0,7.0,3.0,2.0
613,3,Collyer,Manchester United,Brighton,False,4.5,0.1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,2.0,0.03,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
614,3,Metcalfe,Everton,Tottenham,False,4.5,0.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,4.0,0.04,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
615,1,Rushworth,Brighton,Manchester United,True,4.0,0.1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.0,0.208,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
616,2,Nelson,Leicester,Fulham,False,4.0,0.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,2.0,0.105,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
617,4,Evanilson,Bournemouth,Newcastle United,True,6.0,0.3,2,71,3.0,2.0,2.0,0.7,0.7,0.0,0.0,0.0,0.0,0.0,1.7,1.0,0.103,0.0,0.7,0.7,4.8,2,-2.8,23.0,4.0,0.0,0.0
618,3,Georginio,Brighton,Manchester United,True,5.5,0.0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.0,0.208,0.0,0.0,0.0,1.0,1,0.0,4.0,0.0,0.0,0.0
619,3,Cajuste,Ipswich,Manchester City,False,4.5,0.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,4.0,0.013,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
620,3,Sosa,Nottingham Forest,Southampton,False,5.5,0.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.802,1.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
621,3,João Félix,Chelsea,Wolverhampton Wanderers,False,6.5,1.1,2,22,2.0,1.0,2.0,0.2,0.2,1.0,1.0,0.0,0.0,0.0,2.0,2.0,0.035,0.0,0.2,0.2,2.0,6,4.0,16.0,2.0,1.0,1.0
622,3,Berge,Fulham,Leicester,True,5.0,0.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,0.354,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
623,3,M.Fernandes,Southampton,Nottingham Forest,True,5.0,0.0,2,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,1.0,0.025,0.0,0.0,0.0,1.0,1,0.0,14.0,2.0,0.0,0.0
624,1,Begovic,Everton,Tottenham,False,4.0,0.1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,4.0,0.04,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
625,3,Gündogan,Manchester City,Ipswich,True,6.5,0.3,2,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.0,0.52,0.0,0.0,0.0,1.0,1,0.0,18.0,2.0,1.0,1.0
